,Goals,Knockout,OnTarget_%,Short_%,Succ_Ratio,Total_FKs,Short_FKs,Passes_Att,Pass_Comp%,Opp_Total_Fouls,Opp_Yellow_Cards,Cards/Fouls,OppTackles_Successful%,Opp_Aggressiveness,Opp_Total_Saves,Opp_Saves/Shots,Opp_Shots_Blocked,Opp_Conceded_Corners,dummy_home,bad_weather,Win_Pr(),Btts_Pr()
151,2,1,0.325,0.4,0.15789473684210525,47.0,0.10638297872340426,1804.0,0.8348115299334812,36.0,7.0,0.19444444444444445,0.4705882352941176,1.0,16.0,0.5714285714285714,10.0,15.0,1.0,0,0.3105590062111801,0.4347826086956522
152,3,1,0.3809523809523809,0.4761904761904762,0.3333333333333333,41.0,0.17073170731707318,1823.0,0.829950630828305,41.0,6.0,0.14634146341463414,0.5135135135135135,0.0,18.0,0.6,8.0,19.0,1.0,0,0.2898550724637681,0.425531914893617
153,3,1,0.375,0.4166666666666667,0.4444444444444444,37.0,0.10810810810810813,1429.0,0.7886634009797061,38.0,6.0,0.15789473684210525,0.30303030303030304,1.0,20.0,0.6060606060606061,11.0,18.0,1.0,0,0.3105590062111801,0.4132231404958678
161,2,0,0.3333333333333333,0.3333333333333333,0.2777777777777778,55.0,0.07272727272727272,1414.0,0.8260254596888259,39.0,5.0,0.1282051282051282,0.3333333333333333,1.0,19.0,0.6129032258064516,11.0,12.0,1.0,0,0.39525691699604737,0.31545741324921134
169,3,0,0.2564102564102564,0.35897435897435903,0.4117647058823529,47.0,0.1276595744680851,1512.0,0.8406084656084656,47.0,11.0,0.23404255319148934,0.3142857142857143,1.0,27.0,0.6428571428571429,15.0,19.0,1.0,0,0.4,0.35714285714285715
170,0,0,0.37777777777777777,0.3111111111111111,0.2222222222222222,46.0,0.21739130434782608,1831.0,0.8525395958492626,35.0,4.0,0.11428571428571427,0.55,0.0,22.0,0.5641025641025641,11.0,27.0,1.0,0,0.15384615384615385,0.3412969283276451
171,3,0,0.2777777777777778,0.4444444444444444,0.3636363636363637,53.0,0.11320754716981132,1497.0,0.8316633266533067,27.0,5.0,0.1851851851851852,0.5517241379310345,0.0,18.0,0.5294117647058824,7.0,8.0,1.0,1,0.4366812227074236,0.3472222222222222
172,2,0,0.24390243902439024,0.36585365853658536,0.5,50.0,0.22,1829.0,0.8671405139420448,37.0,3.0,0.08108108108108109,0.4761904761904762,0.0,21.0,0.6,11.0,15.0,1.0,1,0.37735849056603776,0.4132231404958678
173,2,0,0.23214285714285715,0.44642857142857145,0.8,35.0,0.08571428571428573,2214.0,0.8943089430894309,28.0,4.0,0.14285714285714285,0.7692307692307693,0.0,29.0,0.4915254237288136,11.0,15.0,1.0,0,0.12903225806451613,0.37453183520599254
174,0,0,0.22857142857142854,0.42857142857142855,0.6764705882352942,31.0,0.25806451612903225,2459.0,0.9109394062627084,22.0,3.0,0.13636363636363635,0.4,0.0,29.0,0.6170212765957447,15.0,27.0,1.0,0,0.22727272727272727,0.4166666666666667
175,1,0,0.17391304347826084,0.39130434782608703,0.375,49.0,0.12244897959183673,1308.0,0.8409785932721713,41.0,11.0,0.2926829268292683,0.4666666666666667,1.0,23.0,0.46,7.0,16.0,1.0,1,0.37037037037037035,0.3412969283276451
176,1,0,0.2564102564102564,0.35897435897435903,0.4117647058823529,47.0,0.1276595744680851,1512.0,0.8406084656084656,39.0,3.0,0.07692307692307693,0.3793103448275862,0.0,19.0,0.5277777777777778,10.0,16.0,1.0,1,0.4366812227074236,0.3389830508474576
177,1,0,0.18604651162790695,0.3488372093023256,0.6666666666666666,54.0,0.2037037037037037,1736.0,0.8467741935483871,32.0,5.0,0.1875,0.6071428571428571,0.0,26.0,0.6341463414634146,16.0,14.0,1.0,0,0.425531914893617,0.31545741324921134
178,0,0,0.2,0.4666666666666667,0.5454545454545454,32.0,0.1875,1653.0,0.8360556563823351,22.0,4.0,0.18181818181818185,0.5,0.0,19.0,0.5757575757575758,10.0,10.0,1.0,0,0.4366812227074236,0.37037037037037035
179,2,0,0.2307692307692308,0.3076923076923077,0.0,47.0,0.1276595744680851,1520.0,0.8144736842105263,33.0,9.0,0.2727272727272727,0.4705882352941176,0.0,7.0,0.35,6.0,12.0,1.0,0,0.4587155963302753,0.2777777777777778
180,1,0,0.3617021276595745,0.3617021276595745,0.8888888888888888,60.0,0.25,2465.0,0.9229208924949291,34.0,5.0,0.14705882352941174,0.42857142857142855,0.0,36.0,0.5901639344262295,18.0,20.0,1.0,1,0.12903225806451613,0.37037037037037035
181,1,0,0.24444444444444444,0.37777777777777777,0.6470588235294118,47.0,0.2127659574468085,1638.0,0.8675213675213675,48.0,9.0,0.20833333333333331,0.48,0.0,16.0,0.5,10.0,10.0,1.0,0,0.37037037037037035,0.3846153846153846
182,2,0,0.3333333333333333,0.3333333333333333,0.7777777777777778,52.0,0.19230769230769232,1995.0,0.8646616541353384,31.0,3.0,0.0967741935483871,0.5405405405405406,1.0,15.0,0.5,5.0,15.0,1.0,0,0.33557046979865773,0.4098360655737705
183,3,0,0.38461538461538464,0.15384615384615385,0.2222222222222222,44.0,0.11363636363636365,1183.0,0.7726120033812341,40.0,10.0,0.25,0.40425531914893614,1.0,16.0,0.64,8.0,15.0,1.0,0,0.46511627906976744,0.30303030303030304
184,2,0,0.3333333333333333,0.3333333333333333,0.2777777777777778,55.0,0.07272727272727272,1414.0,0.8260254596888259,45.0,10.0,0.24444444444444444,0.4166666666666667,1.0,19.0,0.5588235294117647,8.0,13.0,1.0,0,0.2958579881656805,0.3436426116838488
185,3,0,0.2564102564102564,0.4615384615384616,0.4705882352941176,43.0,0.18604651162790695,1393.0,0.7896625987078248,50.0,7.0,0.14,0.35714285714285715,0.0,17.0,0.5483870967741935,9.0,15.0,1.0,0,0.3472222222222222,0.3436426116838488
186,0,0,0.2631578947368421,0.42105263157894735,0.5,23.0,0.21739130434782608,1840.0,0.8711956521739129,33.0,5.0,0.15151515151515152,0.6190476190476191,0.0,18.0,0.5,6.0,14.0,1.0,0,0.13793103448275862,0.3246753246753247
187,0,0,0.18181818181818185,0.4545454545454545,0.7272727272727273,35.0,0.22857142857142854,2250.0,0.8728888888888889,32.0,4.0,0.125,0.3333333333333333,0.0,13.0,0.4642857142857143,4.0,7.0,1.0,0,0.13333333333333333,0.36363636363636365
188,1,0,0.3035714285714285,0.5714285714285714,0.56,44.0,0.25,2059.0,0.8640116561437591,30.0,4.0,0.13333333333333333,0.631578947368421,0.0,15.0,0.5555555555555556,8.0,9.0,1.0,0,0.2898550724637681,0.42016806722689076
189,1,0,0.21428571428571427,0.4642857142857143,0.5833333333333334,45.0,0.04444444444444445,1156.0,0.7915224913494809,46.0,8.0,0.17391304347826084,0.3333333333333333,0.0,37.0,0.6379310344827587,17.0,24.0,1.0,0,0.4132231404958678,0.37037037037037035
190,1,0,0.21739130434782608,0.2608695652173913,0.4,38.0,0.2631578947368421,1962.0,0.8843017329255861,28.0,2.0,0.07142857142857142,0.4,0.0,11.0,0.4230769230769231,6.0,11.0,1.0,0,0.37735849056603776,0.38167938931297707
191,1,0,0.36,0.44,0.6956521739130435,48.0,0.4166666666666667,2262.0,0.8850574712643678,44.0,8.0,0.18181818181818185,0.3555555555555556,1.0,37.0,0.5522388059701493,16.0,26.0,1.0,0,0.06666666666666667,0.3436426116838488
192,2,0,0.29411764705882354,0.3235294117647059,0.3333333333333333,55.0,0.2545454545454545,1732.0,0.8579676674364896,47.0,10.0,0.2127659574468085,0.38461538461538464,0.0,26.0,0.6046511627906976,13.0,14.0,1.0,0,0.2857142857142857,0.3846153846153846
193,1,0,0.1794871794871795,0.4871794871794872,0.5625,48.0,0.125,1475.0,0.8427118644067797,40.0,5.0,0.125,0.42857142857142855,0.0,15.0,0.5,10.0,10.0,1.0,0,0.35335689045936397,0.3597122302158273
194,3,0,0.2916666666666667,0.6041666666666666,0.3,42.0,0.16666666666666666,2163.0,0.8562182154415164,51.0,9.0,0.17647058823529413,0.4571428571428571,1.0,21.0,0.5384615384615384,8.0,13.0,1.0,1,0.22727272727272727,0.4166666666666667
195,1,0,0.2380952380952381,0.4761904761904762,0.6,36.0,0.1111111111111111,1570.0,0.8356687898089172,47.0,11.0,0.2553191489361702,0.25,0.0,26.0,0.6842105263157895,11.0,13.0,1.0,0,0.41152263374485604,0.3436426116838488
196,1,0,0.3035714285714285,0.5357142857142857,0.5454545454545454,54.0,0.14814814814814814,1770.0,0.8485875706214692,26.0,1.0,0.038461538461538464,0.4545454545454545,0.0,28.0,0.56,17.0,12.0,1.0,1,0.3125,0.40322580645161293
197,2,0,0.2857142857142857,0.4523809523809524,0.07142857142857142,35.0,0.17142857142857146,1591.0,0.830923947203017,46.0,5.0,0.10869565217391304,0.3684210526315789,0.0,13.0,0.5,9.0,8.0,1.0,0,0.4444444444444444,0.39525691699604737
198,0,0,0.3548387096774194,0.3225806451612903,0.6111111111111112,33.0,0.09090909090909093,1489.0,0.8482202820685023,29.0,4.0,0.13793103448275862,0.5555555555555556,0.0,15.0,0.5357142857142857,9.0,10.0,1.0,0,0.4366812227074236,0.3663003663003663
199,2,0,0.4489795918367347,0.42857142857142855,0.3157894736842105,40.0,0.2,1968.0,0.8755081300813008,28.0,2.0,0.07142857142857142,0.5909090909090909,0.0,22.0,0.5116279069767442,8.0,37.0,1.0,1,0.23255813953488372,0.3891050583657587
200,2,0,0.2272727272727273,0.3863636363636364,0.3333333333333333,50.0,0.24,2068.0,0.8916827852998066,58.0,10.0,0.20689655172413796,0.38461538461538464,0.0,15.0,0.5555555555555556,7.0,6.0,1.0,0,0.10526315789473684,0.33557046979865773
201,2,0,0.2647058823529412,0.5294117647058824,0.125,46.0,0.21739130434782608,1576.0,0.8388324873096447,47.0,11.0,0.23404255319148934,0.3125,1.0,25.0,0.5681818181818182,15.0,22.0,1.0,0,0.29411764705882354,0.37037037037037035
202,3,0,0.35,0.3,0.0,56.0,0.2857142857142857,1826.0,0.8209200438116101,28.0,3.0,0.14285714285714285,0.5517241379310345,1.0,17.0,0.5666666666666667,7.0,19.0,0.0,0,0.4166666666666667,0.3663003663003663
203,2,0,0.27586206896551724,0.4137931034482759,0.0,45.0,0.2,1639.0,0.8090298962782184,38.0,6.0,0.18421052631578946,0.4074074074074074,0.0,14.0,0.5185185185185185,8.0,12.0,0.0,0,0.39525691699604737,0.3436426116838488
204,1,0,0.27586206896551724,0.3448275862068966,0.375,54.0,0.16666666666666666,1510.0,0.7907284768211921,35.0,3.0,0.08571428571428573,0.4117647058823529,0.0,8.0,0.4444444444444444,6.0,9.0,0.0,0,0.3125,0.38167938931297707
205,0,0,0.32142857142857145,0.35714285714285715,0.14285714285714285,46.0,0.17391304347826084,1653.0,0.8106473079249849,46.0,7.0,0.17391304347826084,0.6,0.0,26.0,0.7428571428571429,18.0,17.0,0.0,0,0.13333333333333333,0.3125
206,1,0,0.2380952380952381,0.2380952380952381,0.6153846153846154,33.0,0.2727272727272727,1650.0,0.8315151515151515,20.0,2.0,0.1,0.39130434782608703,0.0,22.0,0.5945945945945946,10.0,23.0,0.0,0,0.125,0.35335689045936397
207,1,0,0.39130434782608703,0.3478260869565217,0.42105263157894735,42.0,0.3333333333333333,1865.0,0.8219839142091153,33.0,7.0,0.24242424242424246,0.3157894736842105,0.0,11.0,0.5238095238095238,4.0,8.0,0.0,0,0.273972602739726,0.4098360655737705
208,1,0,0.25,0.4545454545454545,0.15384615384615385,34.0,0.2058823529411765,2020.0,0.8118811881188119,38.0,3.0,0.07894736842105263,0.3333333333333333,0.0,18.0,0.5142857142857142,8.0,16.0,0.0,0,0.03333333333333333,0.25
209,2,0,0.36,0.44,0.2,36.0,0.1388888888888889,1646.0,0.7551640340218712,37.0,5.0,0.13513513513513514,0.2727272727272727,0.0,16.0,0.6153846153846154,7.0,6.0,0.0,1,0.4347826086956522,0.3508771929824561
210,0,0,0.20833333333333331,0.4583333333333333,0.2857142857142857,49.0,0.20408163265306126,1685.0,0.8106824925816024,30.0,2.0,0.06666666666666668,0.37735849056603776,1.0,32.0,0.6274509803921569,19.0,20.0,0.0,0,0.14285714285714285,0.3389830508474576
211,1,0,0.15,0.375,0.2916666666666667,32.0,0.15625,2166.0,0.8185595567867036,35.0,6.0,0.17142857142857146,0.6363636363636364,1.0,9.0,0.5625,5.0,16.0,0.0,1,0.20833333333333334,0.35335689045936397
212,0,0,0.3877551020408163,0.4693877551020408,0.35294117647058826,40.0,0.2,2142.0,0.8543417366946778,34.0,7.0,0.2058823529411765,0.4074074074074074,0.0,11.0,0.4074074074074074,7.0,12.0,0.0,0,0.11764705882352941,0.36363636363636365
213,3,0,0.25,0.20833333333333331,0.2857142857142857,41.0,0.2926829268292683,1410.0,0.7794326241134751,30.0,3.0,0.1,0.4074074074074074,0.0,23.0,0.6388888888888888,7.0,11.0,0.0,0,0.4694835680751174,0.3448275862068966
214,0,0,0.42857142857142855,0.5357142857142857,0.0,37.0,0.1891891891891892,1865.0,0.8198391420911528,42.0,6.0,0.14285714285714285,0.38461538461538464,0.0,17.0,0.53125,7.0,18.0,0.0,0,0.22727272727272727,0.3389830508474576
215,0,0,0.28205128205128205,0.38461538461538464,0.55,54.0,0.2037037037037037,1995.0,0.825062656641604,35.0,9.0,0.2571428571428571,0.4642857142857143,0.0,28.0,0.7179487179487181,11.0,19.0,0.0,0,0.07692307692307693,0.3278688524590164
216,0,0,0.3225806451612903,0.41935483870967744,0.0,58.0,0.2413793103448276,2063.0,0.8405235094522541,33.0,5.0,0.15151515151515152,0.38235294117647056,1.0,22.0,0.5238095238095238,9.0,18.0,0.0,0,0.07142857142857142,0.31746031746031744
217,1,0,0.24390243902439024,0.3414634146341464,0.07142857142857142,52.0,0.1346153846153846,2194.0,0.8596171376481313,48.0,9.0,0.1875,0.35714285714285715,0.0,27.0,0.6136363636363636,15.0,13.0,0.0,0,0.11764705882352941,0.3508771929824561
218,1,0,0.2857142857142857,0.2380952380952381,0.09090909090909093,38.0,0.07894736842105263,1359.0,0.7748344370860927,35.0,6.0,0.17142857142857146,0.6363636363636364,1.0,9.0,0.5625,5.0,16.0,0.0,0,0.36363636363636365,0.3508771929824561
219,1,0,0.20833333333333331,0.4583333333333333,0.2857142857142857,49.0,0.20408163265306126,1685.0,0.8106824925816024,37.0,3.0,0.08108108108108109,0.4074074074074074,0.0,15.0,0.5172413793103449,7.0,9.0,0.0,0,0.2469135802469136,0.3663003663003663
220,2,0,0.3333333333333333,0.43333333333333335,0.25,52.0,0.3461538461538461,1716.0,0.7937062937062938,30.0,3.0,0.1,0.4074074074074074,0.0,23.0,0.6388888888888888,7.0,11.0,0.0,0,0.3891050583657587,0.37453183520599254
221,3,0,0.3877551020408163,0.4693877551020408,0.35294117647058826,40.0,0.2,2142.0,0.8543417366946778,36.0,8.0,0.2222222222222222,0.5384615384615384,0.0,41.0,0.6612903225806451,22.0,24.0,0.0,0,0.041666666666666664,0.3436426116838488
222,1,0,0.3333333333333333,0.42857142857142855,0.2222222222222222,32.0,0.09375,1294.0,0.8037094281298299,35.0,9.0,0.2571428571428571,0.4642857142857143,0.0,28.0,0.7179487179487181,11.0,19.0,0.0,0,0.14285714285714285,0.3436426116838488
223,0,0,0.42857142857142855,0.5357142857142857,0.0,37.0,0.1891891891891892,1865.0,0.8198391420911528,30.0,5.0,0.16666666666666666,0.15384615384615385,0.0,12.0,0.75,5.0,8.0,0.0,1,0.3076923076923077,0.3125
