,AwayScore,BreakTimeDuration,ConsolidationStatus,EffectiveDuration,EffectiveInjuryTime,EndTimeUTC,HomeScore,IndexInMatch,IndexInType,InjuryTime,LeftTeamID,MatchID,MatchPhaseGuid,RegularDuration,StartTimeUTC,Status,Type
348,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:16.7080000,00:00:16.7080000,2017-10-31T20:31:08.152Z,1,1,1,,54266,2021635,65be534a-1c7c-470e-b182-c7db091ea905,00:45:00,2017-10-31T19:45:51.444Z,['Completed'],Regular
349,2,00:16:12.7890000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:17.7480000,00:03:17.7480000,2017-10-31T21:35:38.689Z,1,2,2,00:03:00,59856,2021635,896e2096-34d7-4d5e-a055-b2b017fc5a23,00:45:00,2017-10-31T20:47:20.941Z,"['Current', 'Completed']",Regular
350,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:11.9790000,00:02:11.9790000,2017-10-31T20:32:32.361Z,1,1,1,00:02:00,52682,2021636,70a7a2ef-daed-4b2f-89cf-3090e09d40a6,00:45:00,2017-10-31T19:45:20.382Z,['Completed'],Regular
351,0,00:15:48.0550000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.2830000,00:03:03.2830000,2017-10-31T21:36:23.699Z,2,2,2,00:03:00,50147,2021636,75b8720c-a1f4-4136-ae61-ba92cb85cfed,00:45:00,2017-10-31T20:48:20.416Z,"['Current', 'Completed']",Regular
352,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:55.1520000,00:04:55.1520000,2017-10-31T20:34:58.917Z,2,1,1,00:02:00,50074,2021637,b1bf1a58-1756-47f9-a1ad-9683172253ae,00:45:00,2017-10-31T19:45:03.765Z,['Completed'],Regular
353,0,00:15:39.4040000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.1990000,00:02:03.1990000,2017-10-31T21:37:41.52Z,5,2,2,00:02:00,52747,2021637,f69e6a6a-4d6e-4a63-8b91-b283e878d0a3,00:45:00,2017-10-31T20:50:38.321Z,"['Current', 'Completed']",Regular
354,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:06.9730000,00:00:06.9730000,2017-10-31T20:30:57.523Z,0,1,1,,50050,2021638,111c1d45-187c-4061-b36a-3982397d6183,00:45:00,2017-10-31T19:45:50.55Z,['Completed'],Regular
355,2,00:15:42.7300000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:29.1350000,00:06:29.1350000,2017-10-31T21:38:09.388Z,1,2,2,00:06:00,50037,2021638,582d8fd8-e322-48e8-abf0-52455223f1b5,00:45:00,2017-10-31T20:46:40.253Z,"['Current', 'Completed']",Regular
356,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:05.5850000,00:01:05.5850000,2017-10-31T20:31:21.467Z,0,1,1,00:01:00,60609,2021639,099d0433-fb2e-4500-9c2e-f0223da2f3a3,00:45:00,2017-10-31T19:45:15.882Z,['Completed'],Regular
357,1,00:15:43.2600000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:10.9590000,00:06:10.9590000,2017-10-31T21:38:15.686Z,1,2,2,00:05:00,50124,2021639,213a7c73-bc33-423f-9763-bff359a29e54,00:45:00,2017-10-31T20:47:04.727Z,"['Current', 'Completed']",Regular
358,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:00.5200000,00:01:00.5200000,2017-10-31T20:32:16.868Z,2,1,1,00:01:00,52914,2021640,d517a11a-7675-4989-a043-b27a31837fcd,00:45:00,2017-10-31T19:46:16.348Z,['Completed'],Regular
359,0,00:15:33.9970000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:59.2610000,00:01:59.2610000,2017-10-31T21:34:50.126Z,3,2,2,00:02:00,50137,2021640,35cc2f3a-afc8-4c33-81a2-827337a68c51,00:45:00,2017-10-31T20:47:50.865Z,"['Current', 'Completed']",Regular
360,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:17.5360000,00:00:17.5360000,2017-10-31T20:32:30.167Z,1,1,1,,50139,2021641,20bac1b6-c27d-4213-9b27-f50dd05c83f9,00:45:00,2017-10-31T19:47:12.631Z,['Completed'],Regular
361,1,00:16:00.4770000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:11.7110000,00:04:11.7110000,2017-10-31T21:37:42.355Z,1,2,2,00:04:00,50149,2021641,9200b983-4961-44fd-b918-622c56962c02,00:45:00,2017-10-31T20:48:30.644Z,"['Current', 'Completed']",Regular
362,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:00.4520000,00:01:00.4520000,2017-10-31T20:31:47.521Z,0,1,1,00:01:00,50080,2021642,4aaaec36-303b-466c-96f8-dd01dd586ad0,00:45:00,2017-10-31T19:45:47.069Z,['Completed'],Regular
363,0,00:15:04.5560000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:06.4410000,00:03:06.4410000,2017-10-31T21:34:58.518Z,0,2,2,00:03:00,2610,2021642,a60898aa-3db3-4709-b186-fbfbb3b40cbf,00:45:00,2017-10-31T20:46:52.077Z,"['Current', 'Completed']",Regular
364,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:10.0020000,00:01:10.0020000,2017-11-01T20:31:24.283Z,1,1,1,00:01:00,52714,2021643,ec889865-01eb-4667-9404-89ddb390f849,00:45:00,2017-11-01T19:45:14.281Z,['Completed'],Regular
365,1,00:15:42.6010000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:26.3840000,00:05:26.3840000,2017-11-01T21:37:33.268Z,2,2,2,00:05:00,50068,2021643,c5e75218-5d9c-4600-9af1-9b5b991ab7fc,00:45:00,2017-11-01T20:47:06.884Z,"['Current', 'Completed']",Regular
366,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:03.8370000,00:01:03.8370000,2017-11-01T20:31:10.45Z,0,1,1,00:01:00,57490,2021644,6a94ae92-0aaf-408b-9667-dcd0571b2116,00:45:00,2017-11-01T19:45:06.613Z,['Completed'],Regular
367,0,00:15:34.2170000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:04.4240000,00:03:04.4240000,2017-11-01T21:34:49.091Z,3,2,2,00:03:00,7889,2021644,944813e7-6330-40e0-9c9f-7d7570c0b730,00:45:00,2017-11-01T20:46:44.667Z,"['Current', 'Completed']",Regular
368,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:08.5680000,00:02:08.5680000,2017-11-01T20:33:00.907Z,1,1,1,00:02:00,50136,2021645,9d699c73-bb56-4ff3-abb3-81c9aa6e5e21,00:45:00,2017-11-01T19:45:52.339Z,['Completed'],Regular
369,4,00:16:26.0830000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:08.9760000,00:04:08.9760000,2017-11-01T21:38:34.966Z,2,2,2,00:04:00,52919,2021645,39aa18f1-1eb0-4994-bf34-8d111f9dd77c,00:45:00,2017-11-01T20:49:25.99Z,"['Current', 'Completed']",Regular
370,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:02.5090000,00:01:02.5090000,2017-11-01T20:31:55.359Z,2,1,1,00:01:00,52707,2021646,d4942ca1-e66b-4806-82b4-3e1c87271a61,00:45:00,2017-11-01T19:45:52.85Z,['Completed'],Regular
371,1,00:15:46.4620000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:05.1200000,00:03:05.1200000,2017-11-01T21:35:46.941Z,3,2,2,00:03:00,52749,2021646,f8c08c67-3ee7-4ba3-b13a-4731f3a19d87,00:45:00,2017-11-01T20:47:41.821Z,"['Current', 'Completed']",Regular
372,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:07.4780000,00:02:07.4780000,2017-11-01T17:48:58.99Z,0,1,1,00:02:00,50157,2021647,2ccf24b9-7ee6-4a81-bb1b-b01a0aedde4d,00:45:00,2017-11-01T17:01:51.512Z,['Completed'],Regular
373,1,00:15:16.8830000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:03.1490000,00:05:03.1490000,2017-11-01T18:54:19.022Z,1,2,2,00:05:00,50023,2021647,d686cf15-7d55-48e0-be57-c912797f8fcd,00:45:00,2017-11-01T18:04:15.873Z,"['Current', 'Completed']",Regular
374,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:01,00:02:01,2017-11-01T20:33:27.547Z,1,1,1,00:02:00,2603790,2021648,15f15036-8338-4a93-9ace-fccb39748f8f,00:45:00,2017-11-01T19:46:26.547Z,['Completed'],Regular
375,1,00:16:02.8770000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:09.4920000,00:04:09.4920000,2017-11-01T21:38:39.916Z,3,2,2,00:04:00,50064,2021648,c005b09e-5d71-4265-a71c-b5e36aeb06a5,00:45:00,2017-11-01T20:49:31Z,"['Current', 'Completed']",Regular
376,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:08.0440000,00:00:08.0440000,2017-11-01T20:33:14.774Z,1,1,1,,52758,2021649,2b7c8e3f-482f-473e-8e87-61ebfa5775cd,00:45:00,2017-11-01T19:48:06.73Z,['Completed'],Regular
377,1,00:16:15.7880000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:01.5880000,00:05:01.5880000,2017-11-01T21:39:32.15Z,1,2,2,00:04:00,50118,2021649,8509b1ad-8b7a-46a2-9d62-a7fb1c990e88,00:45:00,2017-11-01T20:49:30.562Z,"['Current', 'Completed']",Regular
378,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:10.1000000,00:01:10.1000000,2017-11-01T20:31:08.517Z,1,1,1,00:01:00,1652,2021650,696b15c2-04ce-42e2-9f5c-048f1dd469d0,00:45:00,2017-11-01T19:45:00.417Z,['Completed'],Regular
379,1,00:15:18.3530000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:59.9150000,00:02:59.9150000,2017-11-01T21:34:26.785Z,3,2,2,00:03:00,50051,2021650,31f22c74-c7d6-4102-8bb5-9ff108c9d698,00:45:00,2017-11-01T20:46:26.87Z,"['Current', 'Completed']",Regular
380,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:11.9490000,00:00:11.9490000,2017-11-21T17:45:32.619Z,0,1,1,,57490,2021651,b453ccd4-c4d8-4c55-8339-c92290d64baf,00:45:00,2017-11-21T17:00:20.67Z,['Completed'],Regular
381,1,00:16:32.8740000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:04.7160000,00:03:04.7160000,2017-11-21T18:50:10.209Z,1,2,2,00:03:00,50068,2021651,375e600d-0aad-4543-b5b7-b8e9ca236ef1,00:45:00,2017-11-21T18:02:05.493Z,"['Current', 'Completed']",Regular
382,3,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:02.5790000,00:02:02.5790000,2017-11-21T20:32:05.147Z,0,1,1,00:02:00,7889,2021652,82db84a1-abf8-4ff5-86e1-51105717e12b,00:45:00,2017-11-21T19:45:02.568Z,['Completed'],Regular
383,3,00:15:43.6930000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:11.1570000,00:06:11.1570000,2017-11-21T21:38:59.997Z,3,2,2,00:04:00,52714,2021652,fc42a6ee-2301-4fdd-a8f1-a6c876510e2d,00:45:00,2017-11-21T20:47:48.84Z,"['Current', 'Completed']",Regular
384,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:18.8820000,00:00:18.8820000,2017-11-21T20:31:42.45Z,0,1,1,,52919,2021653,0c0c88a7-4518-4ada-80b0-57f72c8df930,00:45:00,2017-11-21T19:46:23.568Z,['Completed'],Regular
385,0,00:15:20.3350000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:04.1130000,00:04:04.1130000,2017-11-21T21:36:06.898Z,1,2,2,00:04:00,52749,2021653,0e942261-30df-474d-90e3-5a709527139d,00:45:00,2017-11-21T20:47:02.785Z,"['Current', 'Completed']",Regular
386,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:04.3120000,00:01:04.3120000,2017-11-21T20:31:13.446Z,0,1,1,00:01:00,50136,2021654,42b903b1-54f0-4abc-9982-8154b387d9aa,00:45:00,2017-11-21T19:45:09.134Z,['Completed'],Regular
387,0,00:15:55.3000000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.7950000,00:03:02.7950000,2017-11-21T21:35:10.541Z,3,2,2,00:03:00,52707,2021654,291630aa-8b2a-49f0-8e43-5c710839602a,00:45:00,2017-11-21T20:47:07.746Z,"['Current', 'Completed']",Regular
388,4,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:04.2140000,00:02:04.2140000,2017-11-21T20:32:06.107Z,1,1,1,00:02:00,2603790,2021655,d3a00c68-e5f3-4231-b1fb-270019b24b32,00:45:00,2017-11-21T19:45:01.893Z,['Completed'],Regular
389,4,00:15:31.5450000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:00.9510000,00:02:00.9510000,2017-11-21T21:34:38.603Z,1,2,2,00:02:00,50023,2021655,d888e125-4e3e-4cbd-b364-4e2da90f00d5,00:45:00,2017-11-21T20:47:37.652Z,"['Current', 'Completed']",Regular
390,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.3430000,00:00:03.3430000,2017-11-21T17:46:43.618Z,1,1,1,,50157,2021656,b545ab90-3ed5-41b7-8076-65187d70c5a2,00:45:00,2017-11-21T17:01:40.275Z,['Completed'],Regular
391,1,00:15:47.2500000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:33.5890000,00:02:33.5890000,2017-11-21T18:50:04.457Z,1,2,2,00:02:00,50064,2021656,eac0879b-f14b-4e54-9710-e6babd1bb945,00:45:00,2017-11-21T18:02:30.868Z,"['Current', 'Completed']",Regular
392,4,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:02.9860000,00:02:02.9860000,2017-11-21T20:32:13.732Z,0,1,1,00:02:00,50051,2021657,0af51c66-36fb-4e14-af7d-b3744901d74f,00:45:00,2017-11-21T19:45:10.746Z,['Completed'],Regular
393,6,00:15:32.1920000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.7450000,00:03:03.7450000,2017-11-21T21:35:49.669Z,0,2,2,00:03:00,50118,2021657,06601fcb-10e2-4912-9cce-30399d791b68,00:45:00,2017-11-21T20:47:45.924Z,"['Current', 'Completed']",Regular
394,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:32.5950000,00:00:32.5950000,2017-11-21T20:31:17.68Z,1,1,1,,52758,2021658,57b59440-a6bf-4c8a-83df-2ddcb79c1b12,00:45:00,2017-11-21T19:45:45.085Z,['Completed'],Regular
395,2,00:16:58.8010000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:41.0510000,00:06:41.0510000,2017-11-21T21:39:57.532Z,1,2,2,00:05:00,1652,2021658,9a94c2b5-f0c7-46d6-a27b-64e236175891,00:45:00,2017-11-21T20:48:16.481Z,"['Current', 'Completed']",Regular
396,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:53,00:00:53,2017-11-22T17:45:56.762Z,1,1,1,00:01:00,50147,2021659,92ccb539-29ab-48d0-ac1c-8bb89ecaae7f,00:45:00,2017-11-22T17:00:03.762Z,['Completed'],Regular
397,0,00:15:40.3080000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:03.7360000,00:04:03.7360000,2017-11-22T18:50:40.806Z,2,2,2,00:04:00,54266,2021659,df7baf3a-2640-4618-b3fe-6bccca8b1dbf,00:45:00,2017-11-22T18:01:37.07Z,"['Current', 'Completed']",Regular
398,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:02.3330000,00:00:02.3330000,2017-11-22T20:31:05.689Z,0,1,1,,52682,2021660,c6302612-ed7f-4639-811e-1298852865e9,00:45:00,2017-11-22T19:46:03.356Z,['Completed'],Regular
399,0,00:16:16.6850000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:00.6540000,00:03:00.6540000,2017-11-22T21:35:23.028Z,1,2,2,00:03:00,59856,2021660,30df9dde-4b8e-469b-8c6f-e83548a81f07,00:45:00,2017-11-22T20:47:22.374Z,"['Current', 'Completed']",Regular
400,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:04.6760000,00:02:04.6760000,2017-11-22T20:32:09.367Z,0,1,1,00:02:00,50074,2021661,a138b7fa-f0fb-4722-8be8-137a8a7f61a5,00:45:00,2017-11-22T19:45:04.691Z,['Completed'],Regular
401,2,00:15:06.1000000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:02.6190000,00:04:02.6190000,2017-11-22T21:36:18.086Z,1,2,2,00:04:00,50037,2021661,df2a8ac1-1d21-4cbd-80b9-ff298a53fcfe,00:45:00,2017-11-22T20:47:15.467Z,"['Current', 'Completed']",Regular
402,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:01.4970000,00:02:01.4970000,2017-11-22T20:33:49.028Z,4,1,1,00:02:00,50050,2021662,0a23a1b7-2c37-4215-939e-7a26fc0abeb2,00:45:00,2017-11-22T19:46:47.531Z,['Completed'],Regular
403,1,00:16:24.1680000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.7530000,00:02:03.7530000,2017-11-22T21:37:16.949Z,7,2,2,,52747,2021662,bb7db278-5f52-498c-a94f-fb41f7986403,00:45:00,2017-11-22T20:50:13.196Z,"['Current', 'Completed']",Regular
404,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:09.1650000,00:00:09.1650000,2017-11-22T17:45:22.813Z,0,1,1,,52914,2021663,c2bd369f-f2ed-489b-a2af-0521932621c6,00:45:00,2017-11-22T17:00:13.648Z,['Completed'],Regular
405,4,00:15:17.1460000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.5380000,00:03:03.5380000,2017-11-22T18:48:43.497Z,0,2,2,00:03:00,60609,2021663,c25e7717-cf55-46d7-901a-cc15d502069f,00:45:00,2017-11-22T18:00:39.959Z,"['Current', 'Completed']",Regular
406,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:10.0810000,00:00:10.0810000,2017-11-22T20:31:42.073Z,0,1,1,,50124,2021664,ccf4ddcf-acd0-4e23-985b-de30e5a1d2d0,00:45:00,2017-11-22T19:46:31.992Z,['Completed'],Regular
407,0,00:16:19.3850000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:07.8820000,00:03:07.8820000,2017-11-22T21:36:09.34Z,2,2,2,00:03:00,50137,2021664,0713a033-671d-4e4b-a7ac-b1d1eb4c393b,00:45:00,2017-11-22T20:48:01.458Z,"['Current', 'Completed']",Regular
408,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:01.0430000,00:01:01.0430000,2017-11-22T20:31:49.586Z,0,1,1,00:01:00,50080,2021665,2f1107d3-af06-4d5e-b445-add5d538b7b6,00:45:00,2017-11-22T19:45:48.543Z,['Completed'],Regular
409,0,00:16:12.1030000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:01.1140000,00:03:01.1140000,2017-11-22T21:36:02.803Z,0,2,2,00:03:00,50139,2021665,b94a00d9-7c62-42f2-8500-36250c2211e8,00:45:00,2017-11-22T20:48:01.689Z,"['Current', 'Completed']",Regular
410,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:06.5250000,00:02:06.5250000,2017-11-22T20:33:53.143Z,2,1,1,00:02:00,2610,2021666,ebe70588-e317-4658-98c6-b509a7f09e64,00:45:00,2017-11-22T19:46:46.618Z,['Completed'],Regular
411,1,00:15:52.0010000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:00.8180000,00:03:00.8180000,2017-11-22T21:37:45.962Z,3,2,2,00:03:00,50149,2021666,f8cfca39-8eb8-4848-8f21-df4da4bf7c88,00:45:00,2017-11-22T20:49:45.144Z,"['Current', 'Completed']",Regular
412,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:02.0420000,00:01:02.0420000,2017-12-05T20:31:04.736Z,0,1,1,00:01:00,59856,2021667,cc93cfeb-1e05-42ed-b9d8-7fd776f67bdd,00:45:00,2017-12-05T19:45:02.694Z,['Completed'],Regular
413,2,00:15:35.3240000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:22.8160000,00:04:22.8160000,2017-12-05T21:36:02.876Z,0,2,2,00:04:00,50147,2021667,2a464708-741d-4875-a3ca-c9a15d310327,00:45:00,2017-12-05T20:46:40.06Z,"['Current', 'Completed']",Regular
414,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:02.5460000,00:01:02.5460000,2017-12-05T20:31:44.595Z,0,1,1,00:01:00,52682,2021668,8354d639-411e-4619-9080-731dd7594eb4,00:45:00,2017-12-05T19:45:42.049Z,['Completed'],Regular
415,1,00:15:21.1930000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:10.7490000,00:03:10.7490000,2017-12-05T21:35:16.537Z,2,2,2,00:03:00,54266,2021668,aa316467-43e6-43d3-b45b-439c9c43db94,00:45:00,2017-12-05T20:47:05.788Z,"['Current', 'Completed']",Regular
416,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:07.6890000,00:01:07.6890000,2017-12-05T20:32:54.542Z,2,1,1,00:01:00,52747,2021669,9f4a7e8a-6eb8-4b76-8599-a56b55e52314,00:45:00,2017-12-05T19:46:46.853Z,['Completed'],Regular
417,1,00:17:23.0970000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:10.3680000,00:03:10.3680000,2017-12-05T21:38:28.007Z,3,2,2,00:03:00,50037,2021669,755ae429-eeb5-4724-aab4-f004ae9ec9c7,00:45:00,2017-12-05T20:50:17.639Z,"['Current', 'Completed']",Regular
418,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.7980000,00:00:03.7980000,2017-12-05T20:30:17.574Z,0,1,1,,50050,2021670,9fc6846c-cf58-40a2-aeb2-222550b7f85b,00:45:00,2017-12-05T19:45:13.776Z,['Completed'],Regular
419,1,00:16:04.4610000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.7950000,00:02:03.7950000,2017-12-05T21:33:25.83Z,0,2,2,00:02:00,50074,2021670,27e3f9ca-8b7f-456b-b18f-51fb5cfe95b1,00:45:00,2017-12-05T20:46:22.035Z,"['Current', 'Completed']",Regular
420,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:03.7090000,00:01:03.7090000,2017-12-05T20:32:20.739Z,0,1,1,00:01:00,50124,2021671,d3ee5141-f564-4a08-902d-cf38ea9e92ee,00:45:00,2017-12-05T19:46:17.03Z,['Completed'],Regular
421,1,00:16:41.3830000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:59.1620000,00:03:59.1620000,2017-12-05T21:38:22.695Z,1,2,2,00:04:00,52914,2021671,a7883f59-d9f4-4594-99f3-07de6a214f37,00:45:00,2017-12-05T20:49:23.533Z,"['Current', 'Completed']",Regular
422,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:18.0330000,00:03:18.0330000,2017-12-05T20:34:32.837Z,0,1,1,00:03:00,60609,2021672,fa1d5091-d1a3-4795-925e-587aa5d71972,00:45:00,2017-12-05T19:46:14.804Z,['Completed'],Regular
423,0,00:15:06.9990000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.4720000,00:02:03.4720000,2017-12-05T21:36:43.308Z,1,2,2,00:02:00,50137,2021672,4d18d77a-1e7b-4d40-9900-56e592e4752e,00:45:00,2017-12-05T20:49:39.836Z,"['Current', 'Completed']",Regular
424,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:00.9170000,00:00:00.9170000,2017-12-05T20:32:18.669Z,0,1,1,,50080,2021673,6973be00-3ec0-4a99-acdf-7961e479ef83,00:45:00,2017-12-05T19:47:17.752Z,['Completed'],Regular
425,0,00:16:15.6840000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:02.4730000,00:02:02.4730000,2017-12-05T21:35:36.826Z,2,2,2,00:02:00,50149,2021673,ea047bac-fc32-4b4d-8090-1f5f0d0b980a,00:45:00,2017-12-05T20:48:34.353Z,"['Current', 'Completed']",Regular
426,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.6690000,00:00:03.6690000,2017-12-05T20:30:05.11Z,0,1,1,,50139,2021674,6fb517c1-20c3-4755-b4d3-7ffda07b63eb,00:45:00,2017-12-05T19:45:01.441Z,['Completed'],Regular
427,2,00:17:04.9810000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:00.5480000,00:03:00.5480000,2017-12-05T21:35:10.639Z,0,2,2,00:03:00,2610,2021674,deb03050-9a04-4cf1-bec9-98f65c98907d,00:45:00,2017-12-05T20:47:10.091Z,"['Current', 'Completed']",Regular
428,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.4250000,00:00:04.4250000,2017-12-06T20:30:08.621Z,1,1,1,,52714,2021675,8f8e9357-0569-49df-b029-c1c076ffaea5,00:45:00,2017-12-06T19:45:04.196Z,['Completed'],Regular
429,1,00:16:48.6370000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.5150000,00:03:02.5150000,2017-12-06T21:34:59.773Z,1,2,2,00:03:00,57490,2021675,54e8a441-265d-42e4-b85c-194986d0c1a7,00:45:00,2017-12-06T20:46:57.258Z,"['Current', 'Completed']",Regular
430,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:35.0310000,00:01:35.0310000,2017-12-06T20:32:12.202Z,3,1,1,00:01:00,50068,2021676,8ae5032f-a2f1-4df4-a445-3c288136466c,00:45:00,2017-12-06T19:45:37.171Z,['Completed'],Regular
