,Match_ID,Team_ID,Goals,Knockout,OnTarget_%,Short_%,Succ_Ratio,Total_FKs,Short_FKs,Passes_Att,Pass_Comp%,Opp_Total_Fouls,Opp_Yellow_Cards,Cards/Fouls,OppTackles_Successful%,Opp_Aggressiveness,Opp_Total_Saves,Opp_Saves/Shots,Opp_Shots_Blocked,Opp_Conceded_Corners
261,2019624,50051,3,1,0.3333333333333333,0.23809523809523808,0.25925925925925924,43.0,0.27906976744186046,1999.0,0.8499249624812406,34.0,4.0,0.11764705882352941,0.375,0.0,15.0,0.5769230769230769,7.0,9.0
262,2019625,50064,0,1,0.30303030303030304,0.3333333333333333,0.35714285714285715,54.0,0.12962962962962962,2126.0,0.8532455315145814,37.0,5.0,0.13513513513513514,0.375,0.0,19.0,0.76,13.0,8.0
263,2019626,50109,0,1,0.24444444444444444,0.4888888888888889,0.2857142857142857,30.0,0.13333333333333333,1999.0,0.8109054527263632,41.0,4.0,0.0975609756097561,0.3333333333333333,1.0,13.0,0.3939393939393939,7.0,14.0
264,2019627,50147,0,1,0.3793103448275862,0.3448275862068966,0.4444444444444444,48.0,0.22916666666666666,2270.0,0.8885462555066079,43.0,4.0,0.09302325581395349,0.5833333333333334,0.0,18.0,0.6428571428571429,8.0,13.0
265,2019628,50037,5,1,0.2,0.35,0.1,32.0,0.34375,2116.0,0.8766540642722117,27.0,2.0,0.07407407407407407,0.5,0.0,8.0,0.6666666666666666,3.0,4.0
266,2019629,53577,0,1,0.4,0.45,0.2857142857142857,33.0,0.12121212121212122,1683.0,0.7896613190730838,25.0,2.0,0.08,0.4,0.0,22.0,0.55,9.0,19.0
267,2019630,50023,3,1,0.3235294117647059,0.4411764705882353,0.25,43.0,0.2558139534883721,2384.0,0.8754194630872483,37.0,11.0,0.2972972972972973,0.5652173913043478,0.0,11.0,0.5789473684210527,5.0,19.0
268,2019631,50051,2,1,0.32075471698113206,0.5283018867924528,0.3181818181818182,32.0,0.15625,2684.0,0.8643815201192251,27.0,6.0,0.2222222222222222,0.4482758620689655,0.0,16.0,0.6153846153846154,8.0,8.0
269,2019632,50080,0,1,0.275,0.35,0.45,43.0,0.11627906976744186,2290.0,0.8663755458515284,30.0,7.0,0.23333333333333334,0.45,0.0,17.0,0.85,8.0,5.0
270,2019633,50037,2,1,0.2682926829268293,0.36585365853658536,0.4666666666666667,47.0,0.19148936170212766,1935.0,0.8444444444444444,33.0,4.0,0.12121212121212122,0.3448275862068966,1.0,10.0,0.5,1.0,8.0
271,2019634,50139,0,1,0.25,0.39285714285714285,0.26666666666666666,50.0,0.28,2497.0,0.8782539046856227,35.0,4.0,0.11428571428571428,0.42857142857142855,0.0,8.0,0.5333333333333333,4.0,5.0
272,2019635,50124,1,1,0.16666666666666666,0.3333333333333333,0.25,25.0,0.12,1060.0,0.6745283018867925,24.0,6.0,0.25,0.36,0.0,29.0,0.6590909090909091,17.0,16.0
273,2019636,52758,1,1,0.13793103448275862,0.41379310344827586,0.35714285714285715,55.0,0.18181818181818182,1354.0,0.7887740029542097,38.0,7.0,0.18421052631578946,0.4444444444444444,0.0,15.0,0.7142857142857143,7.0,14.0
274,2019637,50139,2,1,0.18181818181818182,0.45454545454545453,0.3,43.0,0.09302325581395349,1113.0,0.784366576819407,47.0,6.0,0.1276595744680851,0.391304347826087,0.0,12.0,0.4444444444444444,7.0,10.0
275,2019638,50124,0,1,0.3125,0.4166666666666667,0.5384615384615384,46.0,0.1956521739130435,2005.0,0.8503740648379052,25.0,5.0,0.2,0.375,0.0,24.0,0.6486486486486487,15.0,11.0
276,2019639,50051,1,1,0.28125,0.28125,0.1875,35.0,0.14285714285714285,1802.0,0.8129855715871254,22.0,3.0,0.13636363636363635,0.6666666666666666,0.0,18.0,0.45,12.0,27.0
277,2019640,50023,1,1,0.2972972972972973,0.4594594594594595,0.23076923076923078,40.0,0.15,1709.0,0.8004681100058514,36.0,8.0,0.2222222222222222,0.4838709677419355,0.0,17.0,0.5862068965517241,7.0,16.0
278,2019641,50051,4,1,0.3870967741935484,0.3548387096774194,0.25,40.0,0.125,1390.0,0.762589928057554,24.0,4.0,0.16666666666666666,0.5,0.0,15.0,0.46875,11.0,21.0
279,2021635,54266,2,0,,,,,,,,,,,,,,,,
280,2021636,50147,0,0,0.3888888888888889,0.4722222222222222,0.30434782608695654,35.0,0.2571428571428571,2247.0,0.8664886515353805,,,,,,,,,
281,2021637,50074,0,0,,,,,,,,31.0,4.0,0.16129032258064516,0.425,0.0,18.0,0.4186046511627907,7.0,15.0
282,2021638,50037,2,0,,,,,,,,,,,,,,,,
283,2021639,60609,1,0,,,,,,,,45.0,6.0,0.15555555555555556,0.37142857142857144,1.0,22.0,0.6111111111111112,10.0,21.0
284,2021640,52914,0,0,0.3611111111111111,0.4166666666666667,0.35294117647058826,57.0,0.19298245614035087,1876.0,0.855543710021322,30.0,3.0,0.1,0.2,0.0,16.0,0.5161290322580645,6.0,8.0
285,2021641,50139,1,0,,,,,,,,,,,,,,,,
286,2021642,50080,0,0,0.18181818181818182,0.22727272727272727,0.4,41.0,0.14634146341463414,1406.0,0.8328591749644382,,,,,,,,,
287,2021643,50068,1,0,,,,,,,,33.0,4.0,0.12121212121212122,0.4222222222222222,1.0,33.0,0.5689655172413793,17.0,21.0
288,2021644,57490,0,0,0.3220338983050847,0.4406779661016949,0.4583333333333333,35.0,0.17142857142857143,2175.0,0.8501149425287357,30.0,3.0,0.1,0.275,1.0,36.0,0.5806451612903226,17.0,24.0
289,2021645,52919,4,0,,,,,,,,,,,,,,,,
290,2021646,52749,1,0,0.23809523809523808,0.42857142857142855,0.42857142857142855,51.0,0.19607843137254902,1663.0,0.8580877931449188,42.0,9.0,0.21428571428571427,0.4523809523809524,1.0,12.0,0.5217391304347826,7.0,16.0
291,2021647,50023,1,0,,,,,,,,,,,,,,,,
292,2021648,2603790,1,0,,,,,,,,35.0,5.0,0.14285714285714285,0.5357142857142857,0.0,11.0,0.5789473684210527,6.0,9.0
293,2021649,50118,1,0,,,,,,,,33.0,8.0,0.24242424242424243,0.40625,1.0,25.0,0.4716981132075472,18.0,26.0
294,2021650,50051,1,0,,,,,,,,,,,,,,,,
295,2021651,57490,1,0,0.2413793103448276,0.3103448275862069,0.3333333333333333,35.0,0.08571428571428572,1616.0,0.8143564356435643,30.0,3.0,0.1,0.275,1.0,36.0,0.5806451612903226,17.0,24.0
296,2021652,7889,3,0,0.2727272727272727,0.45454545454545453,0.8076923076923077,36.0,0.2222222222222222,2225.0,0.8714606741573033,36.0,5.0,0.16666666666666666,0.32,0.0,7.0,0.5384615384615384,4.0,5.0
297,2021653,52749,0,0,0.38461538461538464,0.5128205128205128,0.7142857142857143,31.0,0.3225806451612903,2394.0,0.8868003341687553,42.0,9.0,0.21428571428571427,0.4523809523809524,1.0,12.0,0.5217391304347826,7.0,16.0
298,2021654,52707,0,0,0.3333333333333333,0.26666666666666666,0.25,45.0,0.3333333333333333,2067.0,0.8626028059990324,31.0,8.0,0.2903225806451613,0.19047619047619047,0.0,25.0,0.625,9.0,15.0
299,2021655,2603790,4,0,0.20689655172413793,0.6206896551724138,0.2222222222222222,52.0,0.17307692307692307,1617.0,0.8113790970933829,35.0,5.0,0.14285714285714285,0.5357142857142857,0.0,11.0,0.5789473684210527,6.0,9.0
300,2021656,50064,1,0,0.2727272727272727,0.2727272727272727,0.16666666666666666,49.0,0.10204081632653061,1444.0,0.7804709141274239,45.0,8.0,0.17777777777777778,0.25,0.0,23.0,0.6052631578947368,16.0,18.0
301,2021657,50051,6,0,0.23076923076923078,0.34615384615384615,0.125,39.0,0.28205128205128205,1313.0,0.7585681645087585,32.0,5.0,0.15625,0.5,0.0,19.0,0.6785714285714286,11.0,16.0
302,2021658,1652,2,0,0.19444444444444445,0.4444444444444444,0.15384615384615385,49.0,0.3673469387755102,2287.0,0.8727590730214254,41.0,5.0,0.14634146341463414,0.5714285714285714,0.0,23.0,0.5348837209302325,12.0,22.0
303,2021659,50147,0,0,0.2894736842105263,0.3157894736842105,0.125,38.0,0.13157894736842105,1584.0,0.8080808080808081,25.0,7.0,0.36,0.36363636363636365,0.0,18.0,0.5625,6.0,13.0
304,2021660,52682,0,0,0.34615384615384615,0.19230769230769232,0.16666666666666666,36.0,0.1111111111111111,1470.0,0.8115646258503402,29.0,4.0,0.13793103448275862,0.2,0.0,16.0,0.48484848484848486,8.0,12.0
305,2021661,50037,2,0,0.3448275862068966,0.3103448275862069,0.3,37.0,0.16216216216216217,1420.0,0.8056338028169014,34.0,6.0,0.17647058823529413,0.4411764705882353,1.0,11.0,0.5,5.0,5.0
306,2021662,50050,1,0,0.23076923076923078,0.34615384615384615,0.6666666666666666,41.0,0.36585365853658536,2089.0,0.861656294877932,23.0,3.0,0.13043478260869565,0.5277777777777778,0.0,26.0,0.65,13.0,19.0
307,2021663,52914,4,0,0.1111111111111111,0.4074074074074074,0.375,38.0,0.10526315789473684,1646.0,0.8359659781287971,30.0,3.0,0.1,0.2,0.0,16.0,0.5161290322580645,6.0,8.0
308,2021664,50137,0,0,0.36585365853658536,0.43902439024390244,0.2,36.0,0.16666666666666666,1798.0,0.8303670745272526,24.0,2.0,0.08333333333333333,0.37142857142857144,1.0,25.0,0.5681818181818182,13.0,12.0
309,2021665,50080,0,0,0.391304347826087,0.5217391304347826,0.35714285714285715,49.0,0.2857142857142857,1878.0,0.8615548455804047,28.0,6.0,0.25,0.5,0.0,20.0,0.8,11.0,10.0
310,2021666,2610,1,0,0.2608695652173913,0.5217391304347826,0.5,48.0,0.20833333333333334,1427.0,0.8121934127540295,38.0,6.0,0.15789473684210525,0.2826086956521739,1.0,31.0,0.6458333333333334,15.0,20.0
311,2021667,59856,2,0,0.14285714285714285,0.5,0.2,51.0,0.09803921568627451,1714.0,0.823220536756126,45.0,5.0,0.1111111111111111,0.4375,0.0,12.0,0.4444444444444444,11.0,6.0
312,2021668,54266,1,0,0.3888888888888889,0.5277777777777778,0.2,31.0,0.45161290322580644,2186.0,0.868252516010979,36.0,6.0,0.16666666666666666,0.4883720930232558,1.0,24.0,0.75,9.0,15.0
313,2021669,52747,1,0,0.34782608695652173,0.45652173913043476,0.14705882352941177,33.0,0.30303030303030304,2197.0,0.8625398270368685,30.0,3.0,0.1,0.2564102564102564,1.0,19.0,0.5428571428571428,5.0,27.0
314,2021670,50074,1,0,0.2916666666666667,0.2916666666666667,0.1111111111111111,37.0,0.08108108108108109,1913.0,0.8520648196549921,35.0,2.0,0.05714285714285714,0.37209302325581395,1.0,17.0,0.4722222222222222,9.0,9.0
315,2021671,50124,1,0,0.23809523809523808,0.35714285714285715,0.5,30.0,0.06666666666666667,1645.0,0.841337386018237,39.0,5.0,0.15384615384615385,0.40540540540540543,0.0,13.0,0.48148148148148145,8.0,8.0
316,2021672,60609,0,0,0.4166666666666667,0.3611111111111111,0.17647058823529413,50.0,0.22,1850.0,0.8567567567567568,49.0,8.0,0.20408163265306123,0.4166666666666667,1.0,33.0,0.6,14.0,26.0
317,2021673,50149,0,0,0.3584905660377358,0.5849056603773585,0.25,46.0,0.2826086956521739,2515.0,0.9009940357852882,52.0,11.0,0.21153846153846154,0.40540540540540543,1.0,30.0,0.7142857142857143,15.0,24.0
318,2021674,50139,2,0,0.17647058823529413,0.23529411764705882,0.3,39.0,0.07692307692307693,1122.0,0.8083778966131907,40.0,4.0,0.1,0.3,1.0,8.0,0.38095238095238093,4.0,6.0
319,2021675,52714,1,0,0.2,0.35,0.5,31.0,0.1935483870967742,1257.0,0.7820206841686556,27.0,4.0,0.14814814814814814,0.2857142857142857,1.0,14.0,0.5,8.0,5.0
320,2021676,50068,0,0,0.3392857142857143,0.5714285714285714,0.3548387096774194,33.0,0.12121212121212122,2537.0,0.875443437130469,30.0,6.0,0.2,0.36,1.0,25.0,0.5952380952380952,12.0,22.0
321,2021677,50136,1,0,0.5384615384615384,0.15384615384615385,0.14285714285714285,45.0,0.26666666666666666,1738.0,0.8314154200230149,28.0,6.0,0.21428571428571427,0.37209302325581395,1.0,24.0,0.6857142857142857,13.0,13.0
322,2021678,52919,1,0,0.2,0.5333333333333333,0.25,48.0,0.20833333333333334,1759.0,0.8533257532689028,37.0,4.0,0.10810810810810811,0.38235294117647056,1.0,17.0,0.7391304347826086,8.0,11.0
323,2021679,50157,2,0,0.2,0.37777777777777777,0.4444444444444444,46.0,0.2391304347826087,1913.0,0.8102456874019864,35.0,8.0,0.22857142857142856,0.4146341463414634,1.0,22.0,0.5238095238095238,11.0,15.0
324,2021680,50023,2,0,0.25,0.5357142857142857,0.2222222222222222,47.0,0.06382978723404255,1397.0,0.7659269863994274,44.0,7.0,0.1590909090909091,0.4473684210526316,1.0,18.0,0.6206896551724138,9.0,18.0
325,2021681,52758,2,0,0.43137254901960786,0.5294117647058824,0.3076923076923077,40.0,0.125,2190.0,0.8776255707762557,28.0,5.0,0.17857142857142858,0.5454545454545454,0.0,14.0,0.6086956521739131,4.0,9.0
326,2021682,50118,0,0,0.2727272727272727,0.5454545454545454,0.13333333333333333,36.0,0.2222222222222222,1584.0,0.8402777777777778,37.0,8.0,0.21621621621621623,0.3142857142857143,1.0,33.0,0.5689655172413793,21.0,26.0
327,2021683,1652,2,1,0.30952380952380953,0.5714285714285714,0.3181818181818182,53.0,0.20754716981132076,1845.0,0.8444444444444444,38.0,2.0,0.05263157894736842,0.5,0.0,30.0,0.6818181818181818,12.0,28.0
328,2021684,52919,4,1,0.40625,0.3125,0.0,42.0,0.047619047619047616,1456.0,0.8056318681318682,37.0,7.0,0.1891891891891892,0.28125,0.0,16.0,0.6956521739130435,7.0,12.0
329,2021685,50080,1,1,0.35,0.35,0.6666666666666666,19.0,0.05263157894736842,1716.0,0.8618881118881119,28.0,7.0,0.2857142857142857,0.5416666666666666,0.0,8.0,0.42105263157894735,4.0,9.0
330,2021686,50157,0,1,0.28888888888888886,0.4444444444444444,0.2222222222222222,43.0,0.27906976744186046,2267.0,0.878253198059109,42.0,8.0,0.19047619047619047,0.425,1.0,18.0,0.5806451612903226,9.0,9.0
331,2021687,7889,5,1,0.13043478260869565,0.4782608695652174,0.0,47.0,0.06382978723404255,1352.0,0.7596153846153846,37.0,3.0,0.08108108108108109,0.4074074074074074,0.0,9.0,0.5294117647058824,4.0,8.0
332,2021688,52682,0,1,0.2727272727272727,0.5151515151515151,0.782608695652174,41.0,0.3902439024390244,2242.0,0.8809099018733274,39.0,5.0,0.1282051282051282,0.3448275862068966,0.0,19.0,0.5757575757575758,9.0,16.0
333,2021689,52747,1,1,0.3673469387755102,0.46938775510204084,0.36,43.0,0.2558139534883721,2335.0,0.8942184154175589,29.0,2.0,0.06896551724137931,0.38461538461538464,1.0,11.0,0.44,3.0,11.0
334,2021690,50137,1,1,0.25,0.4375,0.23529411764705882,52.0,0.21153846153846154,1811.0,0.8453892876863611,26.0,3.0,0.15384615384615385,0.36363636363636365,0.0,23.0,0.575,12.0,8.0
335,2021691,52914,0,1,0.2619047619047619,0.3333333333333333,0.21052631578947367,37.0,0.2972972972972973,2406.0,0.8840399002493765,30.0,2.0,0.06666666666666667,0.42105263157894735,0.0,12.0,0.48,6.0,10.0
336,2021692,50037,3,1,0.4482758620689655,0.3103448275862069,0.15,59.0,0.15254237288135594,1798.0,0.8175750834260289,34.0,7.0,0.20588235294117646,0.3793103448275862,1.0,20.0,0.6451612903225806,6.0,11.0
337,2021693,50139,2,1,0.4444444444444444,0.4722222222222222,0.4,34.0,0.20588235294117646,1882.0,0.8607863974495218,35.0,5.0,0.14285714285714285,0.23684210526315788,0.0,12.0,0.48,5.0,11.0
338,2021694,59856,2,1,0.13513513513513514,0.40540540540540543,0.8333333333333334,36.0,0.2222222222222222,2596.0,0.8902157164869029,32.0,5.0,0.15625,0.4,0.0,22.0,0.4489795918367347,14.0,17.0
339,2021695,50051,2,1,0.3404255319148936,0.23404255319148937,0.4375,37.0,0.35135135135135137,2261.0,0.8823529411764706,20.0,2.0,0.1,0.5555555555555556,1.0,18.0,0.72,9.0,8.0
340,2021696,52707,0,1,0.3055555555555556,0.4166666666666667,0.3333333333333333,44.0,0.09090909090909091,1864.0,0.8449570815450643,32.0,4.0,0.125,0.3888888888888889,1.0,20.0,0.5882352941176471,11.0,16.0
341,2021697,50064,0,1,0.3333333333333333,0.5555555555555556,0.5357142857142857,42.0,0.16666666666666666,2044.0,0.8522504892367906,44.0,4.0,0.11363636363636363,0.5,0.0,15.0,0.5555555555555556,8.0,15.0
342,2021698,52714,2,1,0.27906976744186046,0.5813953488372093,0.10526315789473684,32.0,0.28125,2112.0,0.8787878787878788,25.0,3.0,0.12,0.4,0.0,14.0,0.5833333333333334,7.0,9.0
343,2021699,50137,1,1,0.21428571428571427,0.32142857142857145,0.2727272727272727,46.0,0.30434782608695654,2613.0,0.8982013011863759,27.0,5.0,0.2222222222222222,0.42105263157894735,0.0,19.0,0.6551724137931034,9.0,12.0
344,2021700,50037,2,1,0.3090909090909091,0.509090909090909,0.5925925925925926,52.0,0.4423076923076923,2413.0,0.888520513883133,41.0,8.0,0.1951219512195122,0.34615384615384615,0.0,16.0,0.5925925925925926,4.0,9.0
345,2021701,50051,3,1,0.36,0.36,0.0,44.0,0.11363636363636363,1653.0,0.8445251058681186,28.0,3.0,0.10714285714285714,0.4838709677419355,0.0,20.0,0.6666666666666666,12.0,11.0
346,2021702,52919,0,1,0.3076923076923077,0.5384615384615384,0.75,46.0,0.17391304347826086,1784.0,0.8408071748878924,26.0,7.0,0.2692307692307692,0.3181818181818182,0.0,14.0,0.5,5.0,9.0
347,2021703,50139,3,1,0.3333333333333333,0.47058823529411764,0.39285714285714285,39.0,0.3076923076923077,2228.0,0.8895870736086176,43.0,8.0,0.18604651162790697,0.2826086956521739,1.0,23.0,0.6052631578947368,10.0,16.0
348,2021704,7889,2,1,0.2608695652173913,0.5217391304347826,0.7647058823529411,38.0,0.23684210526315788,3030.0,0.925082508250825,37.0,2.0,0.05405405405405406,0.38461538461538464,0.0,16.0,0.5517241379310345,9.0,11.0
349,2021705,50080,0,1,0.4,0.45,0.36,39.0,0.1794871794871795,1723.0,0.83633197910621,36.0,5.0,0.1388888888888889,0.5,0.0,13.0,0.4642857142857143,6.0,10.0
350,2021706,52714,0,1,0.2653061224489796,0.42857142857142855,0.07142857142857142,52.0,0.19230769230769232,1826.0,0.8565169769989047,29.0,5.0,0.1724137931034483,0.391304347826087,0.0,12.0,0.41379310344827586,7.0,10.0
351,2021707,50137,2,1,0.2962962962962963,0.5925925925925926,0.0,40.0,0.2,2115.0,0.857210401891253,31.0,5.0,0.16129032258064516,0.5135135135135135,0.0,22.0,0.6666666666666666,10.0,24.0
352,2021708,50051,2,1,0.28846153846153844,0.40384615384615385,0.125,49.0,0.1836734693877551,1885.0,0.8530503978779841,42.0,6.0,0.14285714285714285,0.45454545454545453,1.0,18.0,0.5625,12.0,16.0
353,2021709,50037,2,1,0.25,0.5208333333333334,0.5238095238095238,51.0,0.23529411764705882,2162.0,0.8802035152636448,35.0,7.0,0.2,0.43333333333333335,0.0,15.0,0.4838709677419355,9.0,8.0
354,2021710,7889,2,1,0.23529411764705882,0.5588235294117647,0.6666666666666666,37.0,0.21621621621621623,1429.0,0.8243526941917425,24.0,6.0,0.25,0.5172413793103449,0.0,22.0,0.5641025641025641,19.0,20.0
355,2021711,7889,1,1,0.29411764705882354,0.47058823529411764,0.375,44.0,0.25,1972.0,0.8717038539553753,26.0,8.0,0.3076923076923077,0.53125,1.0,26.0,0.6190476190476191,20.0,21.0
356,2025101,52758,0,0,,,,,,,,,,,,,,,,
357,2025102,50043,4,0,,,,,,,,,,,,,,,,
358,2025103,50062,1,0,,,,,,,,,,,,,,,,
359,2025104,50080,1,0,0.24444444444444444,0.37777777777777777,0.6470588235294118,47.0,0.2127659574468085,1638.0,0.8675213675213675,,,,,,,,,
360,2025105,52747,1,0,,,,,,,,,,,,,,,,
361,2025106,7889,0,0,0.38461538461538464,0.15384615384615385,0.2222222222222222,44.0,0.11363636363636363,1183.0,0.7726120033812341,,,,,,,,,
362,2025107,53065,1,0,,,,,,,,45.0,10.0,0.24444444444444444,0.4166666666666667,1.0,19.0,0.5588235294117647,8.0,13.0
363,2025108,50067,0,0,0.2564102564102564,0.46153846153846156,0.47058823529411764,43.0,0.18604651162790697,1393.0,0.7896625987078248,43.0,10.0,0.2558139534883721,0.5,0.0,29.0,0.6444444444444445,17.0,18.0
364,2025109,50129,0,0,,,,,,,,35.0,4.0,0.11428571428571428,0.55,0.0,22.0,0.5641025641025641,11.0,27.0
365,2025110,50143,1,0,,,,,,,,50.0,8.0,0.16,0.4473684210526316,1.0,15.0,0.45454545454545453,9.0,14.0
366,2025111,2600431,2,0,,,,,,,,37.0,3.0,0.08108108108108109,0.47619047619047616,0.0,21.0,0.6,11.0,15.0
367,2025112,52707,0,0,,,,,,,,,,,,,,,,
368,2025113,50137,2,0,,,,,,,,,,,,,,,,
369,2025114,50051,5,0,0.17391304347826086,0.391304347826087,0.375,49.0,0.12244897959183673,1308.0,0.8409785932721713,,,,,,,,,
370,2025115,52682,2,0,,,,,,,,,,,,,,,,
371,2025116,50031,1,0,0.18604651162790697,0.3488372093023256,0.6666666666666666,54.0,0.2037037037037037,1736.0,0.8467741935483871,45.0,6.0,0.15555555555555556,0.4230769230769231,0.0,20.0,0.6060606060606061,12.0,11.0
372,2025117,50143,2,0,0.21739130434782608,0.4782608695652174,0.4166666666666667,36.0,0.08333333333333333,1501.0,0.8167888074616922,50.0,8.0,0.16,0.4473684210526316,1.0,15.0,0.45454545454545453,9.0,14.0
373,2025118,50147,1,0,0.2857142857142857,0.5476190476190477,0.30434782608695654,39.0,0.15384615384615385,2159.0,0.8670680870773506,38.0,10.0,0.2894736842105263,0.3125,0.0,29.0,0.725,13.0,15.0
374,2025119,52707,3,0,0.25,0.5,0.14285714285714285,36.0,0.19444444444444445,1393.0,0.8277099784637473,30.0,4.0,0.13333333333333333,0.40540540540540543,1.0,33.0,0.5689655172413793,20.0,17.0
375,2025120,52919,2,0,0.21052631578947367,0.42105263157894735,0.6666666666666666,51.0,0.09803921568627451,1553.0,0.8422408242112042,45.0,6.0,0.13333333333333333,0.47368421052631576,0.0,14.0,0.5185185185185185,11.0,7.0
376,2025121,50051,2,0,0.4782608695652174,0.43478260869565216,0.5925925925925926,34.0,0.20588235294117646,1915.0,0.8710182767624021,25.0,4.0,0.16,0.391304347826087,0.0,13.0,0.4642857142857143,6.0,17.0
377,2025122,64388,2,0,0.3235294117647059,0.2647058823529412,0.7,32.0,0.09375,1491.0,0.8383635144198525,34.0,6.0,0.17647058823529413,0.3888888888888889,0.0,27.0,0.5625,9.0,29.0
378,2025123,50031,0,0,0.23076923076923078,0.5897435897435898,0.05,44.0,0.20454545454545456,1713.0,0.8453006421482778,45.0,6.0,0.15555555555555556,0.4230769230769231,0.0,20.0,0.6060606060606061,12.0,11.0
379,2025124,52268,0,0,0.3548387096774194,0.4838709677419355,0.2727272727272727,47.0,0.1702127659574468,1972.0,0.8884381338742393,47.0,11.0,0.23404255319148937,0.3142857142857143,1.0,27.0,0.6428571428571429,15.0,19.0
380,2025125,50043,0,0,0.2,0.4,0.6153846153846154,39.0,0.20512820512820512,2180.0,0.8697247706422019,30.0,5.0,0.16666666666666666,0.5769230769230769,0.0,13.0,0.3939393939393939,5.0,14.0
381,2025126,50023,0,0,0.2,0.43333333333333335,0.5294117647058824,30.0,0.26666666666666666,2090.0,0.8918660287081339,28.0,6.0,0.21428571428571427,0.375,0.0,12.0,0.4,4.0,12.0
382,2025127,50080,2,0,0.14285714285714285,0.42857142857142855,1.0,42.0,0.11904761904761904,1190.0,0.8319327731092437,31.0,5.0,0.1935483870967742,0.6,0.0,18.0,0.5806451612903226,9.0,7.0
383,2025128,50138,0,0,0.39473684210526316,0.42105263157894735,0.7692307692307693,41.0,0.24390243902439024,1932.0,0.8711180124223602,47.0,8.0,0.1702127659574468,0.4482758620689655,0.0,30.0,0.7317073170731707,12.0,18.0
384,2025129,7889,1,0,0.3877551020408163,0.42857142857142855,0.65,49.0,0.3877551020408163,2112.0,0.8754734848484849,33.0,2.0,0.06060606060606061,0.5769230769230769,0.0,11.0,0.44,5.0,7.0
385,2025130,50069,1,0,0.2765957446808511,0.2765957446808511,0.26666666666666666,34.0,0.2647058823529412,2300.0,0.8956521739130435,44.0,9.0,0.20454545454545456,0.3333333333333333,1.0,39.0,0.6,14.0,25.0
386,2025131,50067,0,0,0.19444444444444445,0.5277777777777778,0.4166666666666667,44.0,0.11363636363636363,1541.0,0.836469824789098,43.0,10.0,0.2558139534883721,0.5,0.0,29.0,0.6444444444444445,17.0,18.0
387,2025132,57388,1,0,0.30303030303030304,0.3939393939393939,0.5454545454545454,54.0,0.2777777777777778,1740.0,0.8517241379310345,39.0,5.0,0.1282051282051282,0.3333333333333333,1.0,19.0,0.6129032258064516,11.0,12.0
388,2025133,50124,0,0,0.2727272727272727,0.36363636363636365,0.75,38.0,0.3157894736842105,1634.0,0.8482252141982864,28.0,8.0,0.2857142857142857,0.5,0.0,8.0,0.5,7.0,12.0
389,2025134,52758,2,0,0.36363636363636365,0.3333333333333333,0.6666666666666666,45.0,0.2,1773.0,0.8522278623801467,24.0,5.0,0.20833333333333334,0.5714285714285714,0.0,22.0,0.6285714285714286,9.0,13.0
390,2025135,1652,1,0,0.3392857142857143,0.42857142857142855,0.55,60.0,0.26666666666666666,2458.0,0.9109031733116355,47.0,8.0,0.19148936170212766,0.625,0.0,14.0,0.5384615384615384,7.0,8.0
391,2025136,50062,1,0,0.21428571428571427,0.40476190476190477,0.8333333333333334,37.0,0.21621621621621623,1585.0,0.8637223974763407,38.0,5.0,0.13157894736842105,0.48148148148148145,0.0,48.0,0.676056338028169,28.0,28.0
392,2025137,50136,0,0,0.22727272727272727,0.4090909090909091,0.42857142857142855,48.0,0.16666666666666666,2134.0,0.8683223992502344,39.0,7.0,0.1794871794871795,0.4107142857142857,1.0,17.0,0.6296296296296297,10.0,11.0
393,2025138,52747,4,0,0.26666666666666666,0.26666666666666666,0.5,42.0,0.14285714285714285,1136.0,0.7702464788732394,35.0,6.0,0.17142857142857143,0.4418604651162791,1.0,17.0,0.4857142857142857,8.0,10.0
394,2025139,50064,3,0,0.25,0.2857142857142857,0.3333333333333333,61.0,0.09836065573770492,1641.0,0.8543570993296771,51.0,8.0,0.1568627450980392,0.4666666666666667,0.0,21.0,0.5675675675675675,12.0,18.0
395,2025140,53065,0,0,0.3,0.45,0.08333333333333333,46.0,0.13043478260869565,1522.0,0.8226018396846255,43.0,7.0,0.18604651162790697,0.40384615384615385,1.0,16.0,0.5161290322580645,6.0,10.0
396,2025141,50037,3,0,0.4358974358974359,0.3333333333333333,0.42857142857142855,51.0,0.2549019607843137,1715.0,0.8349854227405248,32.0,3.0,0.09375,0.48,0.0,12.0,0.5454545454545454,4.0,4.0
397,2025142,50129,0,0,0.40625,0.375,0.25,58.0,0.13793103448275862,1399.0,0.7898498927805575,37.0,5.0,0.13513513513513514,0.6363636363636364,0.0,27.0,0.6585365853658537,13.0,25.0
398,2025143,5312,1,0,0.25,0.3333333333333333,0.45454545454545453,56.0,0.21428571428571427,1744.0,0.8681192660550459,23.0,4.0,0.17391304347826086,0.5,0.0,29.0,0.5576923076923077,13.0,17.0
399,2025144,2600431,1,0,0.18604651162790697,0.4418604651162791,0.7647058823529411,22.0,0.13636363636363635,2200.0,0.9040909090909091,42.0,8.0,0.21428571428571427,0.4375,0.0,32.0,0.6530612244897959,15.0,16.0
400,2025145,54266,3,0,0.17307692307692307,0.46153846153846156,0.4375,38.0,0.2894736842105263,2487.0,0.9039002814636108,39.0,8.0,0.2564102564102564,0.3611111111111111,1.0,26.0,0.4482758620689655,8.0,14.0
